datetime,year,month,day,hour,system:time_start,region,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm
2022-01-01 00:00:00,2022,1,1,0,1640995200,nile_delta,8.88623845636092,5.895591987771488,101.86624525397187,0.3429680383946683,0.0,0.07831510378473427,0.1644802615832773,1.8154648544068694
2022-01-01 06:00:00,2022,1,1,6,1641016800,nile_delta,17.671520753679868,4.2046312436507405,101.8041807085467,0.005004771007422537,0.0,0.08248224853868479,0.1991753874629684,2.5380238285050143
2022-01-01 12:00:00,2022,1,1,12,1641038400,nile_delta,24.192602731315908,4.31536626791308,101.39151967516116,18.84059371609424,0.0,0.08690914354028895,0.15486680325274682,5.767126662590595
2022-01-01 18:00:00,2022,1,1,18,1641060000,nile_delta,17.544731413541584,4.59880003510787,101.3296330807227,0.7706715878758403,0.0,0.10742876351011277,0.19277181123373346,2.694196352801747
2022-01-02 00:00:00,2022,1,2,0,1641081600,nile_delta,8.342050654395157,5.305828022583393,101.69139781252339,0.7659026783057625,0.0,0.06,0.17152514067551428,1.7351230213723408
2022-01-02 06:00:00,2022,1,2,6,1641103200,nile_delta,17.316814401675508,6.202880050737502,101.6010658398631,0.07160526765506595,0.0,0.10428471776949716,0.17292321739285452,2.869814430384348
2022-01-02 12:00:00,2022,1,2,12,1641124800,nile_delta,20.40428594722571,7.5324893166809765,101.47773222567926,18.339751895130128,0.0,0.0859277570548525,0.2252542427528899,5.635543836935484
2022-01-02 18:00:00,2022,1,2,18,1641146400,nile_delta,16.66427292550689,3.893789630846731,101.66532212094175,0.3193307432781512,0.0,0.06624947080879202,0.18042379042105355,2.345382804580853
2022-01-03 00:00:00,2022,1,3,0,1641168000,nile_delta,9.953085229586454,6.092468702362492,101.4503513365075,0.7829508306259044,0.0,0.09456600497891748,0.1755442822805051,2.102226738789015
2022-01-03 06:00:00,2022,1,3,6,1641189600,nile_delta,16.18245504203933,4.013035857529741,101.5330025321912,0.6289201477446524,0.0,0.062476012290275426,0.18239572574067936,2.6022685385291773
2022-01-03 12:00:00,2022,1,3,12,1641211200,nile_delta,25.39004028847426,8.700657938684854,101.77469329743715,18.62530610124466,0.0,0.08818645994207404,0.190287778708008,6.024483271591447
2022-01-03 18:00:00,2022,1,3,18,1641232800,nile_delta,18.002794522204784,3.905810201539197,101.56505228589845,0.3076795595246939,0.0,0.06,0.2142964923792151,2.850829423224047
2022-01-04 00:00:00,2022,1,4,0,1641254400,nile_delta,9.723752294697025,4.317741372587305,101.38381328377301,0.7796606975652006,0.0,0.06,0.17127721645506916,1.82512262023522
2022-01-04 06:00:00,2022,1,4,6,1641276000,nile_delta,14.898774923780005,12.230357813355619,101.42673322457108,0.5693345506730286,0.0,0.0730355620693463,0.21519620279605184,3.020024597713379
2022-01-04 12:00:00,2022,1,4,12,1641297600,nile_delta,22.123945626525636,4.211206466042603,101.87787578722507,18.540158662719254,0.0,0.07872385077171865,0.1650386803706147,5.592356557333186
2022-01-04 18:00:00,2022,1,4,18,1641319200,nile_delta,16.045143413196854,6.190083531490112,101.37824904998814,0.41320510639677627,0.0,0.06479201416184815,0.19380655350125903,2.6373913159754614
2022-01-05 00:00:00,2022,1,5,0,1641340800,nile_delta,10.668488609585287,6.04298536984623,101.49166003619013,0.06117623275285871,0.0,0.06,0.19710617363743527,2.1509120400264115
2022-01-05 06:00:00,2022,1,5,6,1641362400,nile_delta,15.86985916163233,4.254649893888119,101.29967346835606,0.3031907744074426,0.0,0.06,0.20161023847500528,2.2771799268679467
2022-01-05 12:00:00,2022,1,5,12,1641384000,nile_delta,21.77028272966104,4.727987987239977,101.11342446867707,18.25175942912587,0.0,0.06,0.17629534682084722,5.43910126644651
2022-01-05 18:00:00,2022,1,5,18,1641405600,nile_delta,17.289906208622668,3.9819072792379946,101.40229713692392,0.5904725179395695,0.0,0.09316905052618384,0.1978714837897402,2.720682379148627
2022-01-06 00:00:00,2022,1,6,0,1641427200,nile_delta,11.48674490224166,4.078674039372029,101.3929638721357,0.7013364414437885,0.0,0.0662116449082931,0.1669212786157655,1.948971198682706
2022-01-06 06:00:00,2022,1,6,6,1641448800,nile_delta,13.951784182873688,4.437375808713903,101.51122888641899,0.7446896888208113,0.0,0.08791062920137219,0.19891556732970692,2.4168133066114774
2022-01-06 12:00:00,2022,1,6,12,1641470400,nile_delta,22.386875289085637,6.739381278059312,101.1466051144783,18.942092344387373,0.0,0.06,0.22715476017226457,5.98669762097571
2022-01-06 18:00:00,2022,1,6,18,1641492000,nile_delta,17.435676517642207,5.204639608740014,101.49345189206248,0.17210030628213602,0.0,0.06,0.19107129461963626,2.4605815738708885
2022-01-07 00:00:00,2022,1,7,0,1641513600,nile_delta,9.333895644794158,5.032953303995798,101.33669110181081,0.4111738057698756,0.0,0.06,0.18846951618667782,1.9737991111642297
2022-01-07 06:00:00,2022,1,7,6,1641535200,nile_delta,17.63215336755685,7.56366890937757,101.5440981203631,0.5881873060685467,0.0,0.06720661668566413,0.20272176631177263,2.8147408930335702
2022-01-07 12:00:00,2022,1,7,12,1641556800,nile_delta,22.178028732361692,5.730156370665604,101.04995822548432,18.696024708016644,0.0,0.07602590698996485,0.18646428108387364,5.617544989694312
2022-01-07 18:00:00,2022,1,7,18,1641578400,nile_delta,15.095264469880261,10.141315353686803,101.7458691572611,0.7996563865498922,0.0,0.06502756987082134,0.22505764637308545,2.779468709267833
2022-01-08 00:00:00,2022,1,8,0,1641600000,nile_delta,9.075402525119461,4.676197798281475,101.5347444249543,0.20363870914032473,0.0,0.06,0.16932454516301965,1.6086745235351876
2022-01-08 06:00:00,2022,1,8,6,1641621600,nile_delta,15.500890221358876,4.194918399481677,101.71239746381278,0.46988898422760716,0.0,0.07167519802958586,0.22426443691518264,2.5367362989405633
2022-01-08 12:00:00,2022,1,8,12,1641643200,nile_delta,22.855810921769017,4.600929979886812,101.40819337959009,18.417829152562458,0.0,0.06513733459997981,0.17258698383931717,5.216717458934101
2022-01-08 18:00:00,2022,1,8,18,1641664800,nile_delta,15.669413379066237,4.600844279462942,101.54311322890722,0.5370774723709177,0.0,0.0739798484302618,0.19422544988508791,2.387072177276915
