datetime,year,month,day,hour,region,station_node,latitude,longitude,elevation_m,temp_c,dewpoint_c,vpd_kpa,rh_pct,solar_rad,pressure_kpa,u_wind_10m,v_wind_10m,wind_speed,precip,p_eff_mm,soil_moisture_layer1,soil_moisture_layer2,soil_moisture_layer3,soil_moisture_root,soil_moisture,ndvi,kc_dynamic,modis_et_mm,et0_fao56_mm,et_crop_mm,et_green_mm,et_blue_mm,crop_yield_ton_ha,cwf_green_m3_ton,cwf_blue_m3_ton,cwf_total_m3_ton
2019-01-01 00:00:00,2019,1,1,0,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,14.372354125976585,6.046121215820335,0.6995453398265519,57.28341636551249,19.92638,94.982546875,-1.429290771484375,-0.2287149429321289,1.4474745713037058,0.0017206703546435165,0.001462569801446989,0.235870361328125,0.278533935546875,0.3063812255859375,0.2955975341796875,0.2955975341796875,0.2763787402578036,0.5082032153652218,5.129495307896208,3.0228419500579444,1.5362179985603246,1.5362179985603246,0.0,105.0,0.14630647605336425,0.0,0.14630647605336425
2019-01-01 00:00:00,2019,1,1,0,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,14.331338500976585,6.092996215820335,0.6921568514478539,57.62225034758083,19.885156,94.853546875,-1.368743896484375,-0.4059610366821289,1.4276779109684572,0.0017206703546435165,0.001462569801446989,0.2082061767578125,0.28485107421875,0.3414154052734375,0.3202122497558594,0.3202122497558594,0.30666286831788564,0.5511057301170046,5.118432054324778,3.0207694329965586,1.6647633438866984,1.6647633438866984,0.0,105.0,0.15854888989397126,0.0,0.15854888989397126
2019-01-01 00:00:00,2019,1,1,0,kolhapur,Radhanagari_Bhogavati,16.42,74.05,610.0,13.636026000976585,7.772683715820335,0.5049621302888003,67.65619781867271,19.977068,95.172546875,-1.832611083984375,-0.2482461929321289,1.8493484142929049,0.0017206703546435165,0.001462569801446989,0.2558441162109375,0.2915802001953125,0.3397369384765625,0.3237515258789062,0.3237515258789062,0.37331462042908203,0.6455290456078662,5.111628011467635,2.841014393713993,1.8339573101324043,1.8339573101324043,0.0,105.0,0.17466260096499087,0.0,0.17466260096499087
2019-01-01 00:00:00,2019,1,1,0,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,13.509072875976585,6.341043090820335,0.5909628461623279,61.83348957436456,19.875056,94.935546875,-1.666595458984375,-0.3854532241821289,1.710588966391324,0.0017206703546435165,0.001462569801446989,0.233917236328125,0.283203125,0.330047607421875,0.31348114013671874,0.31348114013671874,0.35039045529010177,0.6130531449943109,5.083232857896206,2.86508801609541,1.7564512189528019,1.7564512189528019,0.0,105.0,0.1672810684716954,0.0,0.1672810684716954
2019-01-01 03:00:00,2019,1,1,3,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,15.942590332031273,7.843606567382835,0.7502342368968555,58.5878520171237,0.625624,95.2271953125,-1.3523712158203125,-0.1339263916015625,1.3589864545854478,0.0,0.0,0.2358856201171875,0.278533935546875,0.306396484375,0.29560958862304687,0.29560958862304687,0.28075858030694134,0.5144079887681668,0.7807033847098224,0.13794500620624944,0.07096001320316907,0.07096001320316907,0.0,105.0,0.006758096495539911,0.0,0.006758096495539911
2019-01-01 03:00:00,2019,1,1,3,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,16.157434082031273,6.872903442382835,0.8435033563315104,54.073827587711534,0.621713,95.0981953125,-1.2449493408203125,-0.1622467041015625,1.255477142046302,0.0,0.0,0.2082366943359375,0.28485107421875,0.3414306640625,0.32022537231445314,0.32022537231445314,0.3082402989977052,0.5533404235800824,0.7884031918526795,0.14060150493848556,0.07780049629865865,0.07780049629865865,0.0,105.0,0.007409571076062728,0.0,0.007409571076062728
2019-01-01 03:00:00,2019,1,1,3,kolhapur,Radhanagari_Bhogavati,16.42,74.05,610.0,16.774621582031273,8.728372192382835,0.7830630167440917,59.00675353457654,0.618631,95.4041953125,-1.7810821533203125,-0.2725982666015625,1.8018222586676793,0.0,0.0,0.255859375,0.2915802001953125,0.339752197265625,0.3237635803222656,0.3237635803222656,0.361212673005628,0.6283846200913062,0.8123862347098224,0.14596718073782236,0.09172353141373554,0.09172353141373554,0.0,105.0,0.008735574420355767,0.0,0.008735574420355767
2019-01-01 03:00:00,2019,1,1,3,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,16.260949707031273,7.066262817382835,0.8423896194343565,54.43622743910414,0.627811,95.1801953125,-1.4422149658203125,-0.1300201416015625,1.448063964353155,0.0,0.0,0.2339324951171875,0.283203125,0.330047607421875,0.3134822082519531,0.3134822082519531,0.35161558226608686,0.6147887415436231,0.793937645424108,0.14502551948537065,0.08916005661612121,0.08916005661612121,0.0,105.0,0.008491433963440116,0.0,0.008491433963440116
2019-01-01 06:00:00,2019,1,1,6,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,24.918435668945335,4.966394042968773,2.2821531619216495,27.606299649791584,6.829278,95.14555078125,-3.6635284423828125,-0.009063720703125,3.663539654375372,0.0,0.0,0.235870361328125,0.2785186767578125,0.306243896484375,0.2954954528808594,0.2954954528808594,0.28752331453072927,0.5239913622518665,2.557715255329242,1.2984830832055272,0.6803939196298678,0.6803939196298678,0.0,105.0,0.06479942091713027,0.0,0.06479942091713027
2019-01-01 06:00:00,2019,1,1,6,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,24.894998168945335,4.583581542968773,2.3007415804379434,26.91461126418826,6.811094,95.02255078125,-3.4848175048828125,0.115936279296875,3.486745511676307,0.0,0.0,0.2082061767578125,0.2847900390625,0.3412628173828125,0.32008956909179687,0.32008956909179687,0.3026378167356581,0.545403573708849,2.5526214124720994,1.3025497646976816,0.7104152965997358,0.7104152965997358,0.0,105.0,0.06765859967616532,0.0,0.06765859967616532
2019-01-01 06:00:00,2019,1,1,6,kolhapur,Radhanagari_Bhogavati,16.42,74.05,610.0,25.127420043945335,5.478112792968773,2.290044465915006,28.254502013201655,6.814098,95.32355078125,-3.7689971923828125,-0.274688720703125,3.7789937456247586,0.0,0.0,0.2557220458984375,0.2913970947265625,0.339508056640625,0.32353973388671875,0.32353973388671875,0.3526712636839021,0.6162842902188613,2.562604916043528,1.2963571369976143,0.79892453804473,0.79892453804473,0.0,105.0,0.07608805124235524,0.0,0.07608805124235524
2019-01-01 06:00:00,2019,1,1,6,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,25.109841918945335,4.706628417968773,2.3339553092588954,26.802274382217917,6.828256,95.10955078125,-3.3314971923828125,0.147186279296875,3.334746968462198,0.0,0.0,0.2339019775390625,0.28314208984375,0.3298797607421875,0.3133464050292969,0.3133464050292969,0.37090290172328333,0.6421124441079846,2.565137905329242,1.31629531334097,0.8452096008172557,0.8452096008172557,0.0,105.0,0.08049615245878626,0.0,0.08049615245878626
2019-01-01 09:00:00,2019,1,1,9,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,28.868249511718773,3.0649505615234602,3.2140136418387684,19.150003293709343,15.551698,94.7701640625,-3.4683380126953125,-0.0508270263671875,3.4687104169873564,0.0,0.0,0.2358245849609375,0.2785186767578125,0.30596923828125,0.2952944946289062,0.2952944946289062,0.27028205599039834,0.49956624598639765,4.70940380904018,2.9871977221272608,1.4923031520622339,1.4923031520622339,0.0,105.0,0.14212410972021275,0.0,0.14212410972021275
2019-01-01 09:00:00,2019,1,1,9,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,28.969812011718773,2.4087005615234602,3.2721455636072525,18.16965554607939,15.518,94.6481640625,-3.3443145751953125,0.0272979736328125,3.344425983218684,0.0,0.0,0.2081146240234375,0.284698486328125,0.34100341796875,0.3198771667480469,0.3198771667480469,0.3184727603213572,0.567836410455256,4.70576390904018,3.0041866249686433,1.7058865494598847,1.7058865494598847,0.0,105.0,0.16246538566284618,0.0,0.16246538566284618
2019-01-01 09:00:00,2019,1,1,9,kolhapur,Radhanagari_Bhogavati,16.42,74.05,610.0,29.061608886718773,3.9653411865234602,3.2086819374891817,20.181267332792448,15.540744,94.9581640625,-3.1490020751953125,-0.2490692138671875,3.1588367388772727,0.0,0.0,0.2554779052734375,0.2911224365234375,0.3391265869140625,0.3231903076171875,0.3231903076171875,0.38691216594199246,0.6647922350844893,4.714634412611609,3.025182496623637,2.011117833468903,2.011117833468903,0.0,105.0,0.19153503175894313,0.0,0.19153503175894313
2019-01-01 09:00:00,2019,1,1,9,kolhapur,Shirol_Hatkanangle,16.75,74.45,550.0,29.047937011718773,2.6938568115234602,3.2753286183459314,18.459001454536665,15.53867,94.7321640625,-3.1089630126953125,0.0370635986328125,3.109183932264402,0.0,0.0,0.2338409423828125,0.283050537109375,0.32958984375,0.3131141662597656,0.3131141662597656,0.37247087049799216,0.6443337332054888,4.713613480468751,3.0362224634857435,1.9563405547401351,1.9563405547401351,0.0,105.0,0.18631814807048908,0.0,0.18631814807048908
2019-01-01 12:00:00,2019,1,1,12,kolhapur,Kagal_Dudhganga,16.58,74.32,565.0,27.316506958007835,3.5056701660156477,2.8466855644144937,21.623842660188693,20.082226,94.84013671875,-1.864593505859375,-0.568572998046875,1.949354815368656,0.0,0.0,0.2357940673828125,0.2785186767578125,0.3058013916015625,0.2951715087890625,0.2951715087890625,0.29702644948360557,0.5374541367684412,5.682883364034598,3.9380307792434626,2.116510933025847,2.116510933025847,0.0,105.0,0.20157246981198543,0.0,0.20157246981198543
2019-01-01 12:00:00,2019,1,1,12,kolhapur,Karveer_Panchganga,16.7,74.3,570.0,27.421975708007835,3.6287170410156477,2.862309726700917,21.678433928616485,20.023502,94.71813671875,-1.716156005859375,-0.529510498046875,1.7959879743442195,0.0,0.0,0.20806884765625,0.284637451171875,0.3408660888671875,0.31976226806640623,0.31976226806640623,0.3150691476570812,0.5630146258475317,5.673679485463171,3.965546432057437,2.2326606407258325,2.2326606407258325,0.0,105.0,0.21263434673579357,0.0,0.21263434673579357
2019-01-01 12:00:00,2019,1,1,12,kolhapur,Radhanagari_Bhogavati,16.42,74.05,610.0,27.689553833007835,3.5584045410156477,2.9238119306072696,21.23647178480207,20.114852,95.02213671875,-1.948577880859375,-0.760955810546875,2.091891369880249,0.0,0.0,0.2553253173828125,0.2909698486328125,0.338897705078125,0.3229827880859375,0.3229827880859375,0.36200214786136153,0.6295030428035955,5.70526261046317,3.940100585285299,2.4803053073893233,2.4803053073893233,0.0,105.0,0.23621955308469744,0.0,0.23621955308469744
