datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi
1993-01-01 00:00:00,1993,1,1,0,725846400,13.950441235259843,4.161628961220995,99.6276331954574,0.24999640289459424,0.0,0.08,0.3464254094893597
1993-01-01 06:00:00,1993,1,1,6,725868000,17.405415930968474,4.004565024438679,99.7512329640395,0.8917859516159857,0.0,0.08,0.3201232075633079
1993-01-01 12:00:00,1993,1,1,12,725889600,23.920474543293036,7.7281672255787575,98.8409883450718,13.826509481994403,0.0,0.08,0.34193757991057316
1993-01-01 18:00:00,1993,1,1,18,725911200,17.511885818040522,4.1334489357384765,99.13341323891899,0.3658822484294377,14.376147423502825,0.19383253657335733,0.3238667585191744
1993-01-02 00:00:00,1993,1,2,0,725932800,15.378386057182672,3.8425701472561062,99.58226667775364,0.737950021564045,10.787206308791424,0.183424420038212,0.32474824982351386
1993-01-02 06:00:00,1993,1,2,6,725954400,12.838666319436191,3.7775175025405883,99.91374137247122,0.5163653184870078,0.0,0.08,0.30700197519588573
1993-01-02 12:00:00,1993,1,2,12,725976000,22.802683851047753,5.933813623895414,98.83660518369636,13.37442970001341,0.0,0.08,0.3263747880813953
1993-01-02 18:00:00,1993,1,2,18,725997600,19.600201739533205,3.8380590979265463,99.23474529961568,0.9652259013074245,0.0,0.08,0.32820871274794555
1993-01-03 00:00:00,1993,1,3,0,726019200,10.880869827733626,6.05585223655907,99.42088508872335,0.917133121495986,0.0,0.08,0.25932203999774445
1993-01-03 06:00:00,1993,1,3,6,726040800,19.303766376722624,6.970627004406081,99.45016024244669,0.01560370589734772,0.0,0.08,0.2995679455254975
1993-01-03 12:00:00,1993,1,3,12,726062400,23.25886966492189,5.676779493951901,99.27784328408157,13.231109590333935,0.0,0.08,0.3382456830838627
1993-01-03 18:00:00,1993,1,3,18,726084000,18.746460644167204,3.986012970008946,99.89472889179115,0.8565470316066083,0.0,0.08,0.317024084042912
1993-01-04 00:00:00,1993,1,4,0,726105600,9.312445765582229,5.865868862783687,99.25927783888812,0.33206302009714606,0.0,0.08,0.25576704811333834
1993-01-04 06:00:00,1993,1,4,6,726127200,17.97822657347848,3.8851894533654487,99.79406661785258,0.07082149984593955,0.0,0.08,0.36490987861745405
1993-01-04 12:00:00,1993,1,4,12,726148800,21.31843190366332,4.352864846734571,99.94061904801357,14.043843225691914,0.0,0.08,0.3058526779990527
1993-01-04 18:00:00,1993,1,4,18,726170400,16.11902828219185,3.7492174750534426,99.53335181019213,0.9252167086125933,0.0,0.08,0.245081386723777
1993-01-05 00:00:00,1993,1,5,0,726192000,13.859885497022903,4.700814105321493,99.22649354529425,0.5065966152866574,0.0,0.08,0.30576953256954653
1993-01-05 06:00:00,1993,1,5,6,726213600,17.038036614611077,6.23878898305556,99.30656331283984,0.10948510632169117,0.0,0.08,0.32366081499401994
1993-01-05 12:00:00,1993,1,5,12,726235200,18.72586673908583,3.7211932305380553,99.48284477828288,13.725457615500863,0.0,0.08,0.2822175917732218
1993-01-05 18:00:00,1993,1,5,18,726256800,16.599413754331636,3.8366540541720164,99.75413272698265,0.8659393369159345,0.0,0.08,0.326269980537906
1993-01-06 00:00:00,1993,1,6,0,726278400,11.5727228613864,4.029315943304484,99.09523218493037,0.03587682422775751,0.0,0.09049336162250707,0.2778077092506835
1993-01-06 06:00:00,1993,1,6,6,726300000,17.60992230971115,7.635244002010137,99.6789375397399,0.35770830069058523,0.0,0.08,0.2960900594343709
1993-01-06 12:00:00,1993,1,6,12,726321600,21.15174170590609,5.986238266431577,99.68742536474514,13.279750489419662,0.0,0.08,0.31571604891994015
1993-01-06 18:00:00,1993,1,6,18,726343200,18.891768137851763,4.763935649847897,99.75181304212254,0.2827507068037339,0.0,0.08,0.31637749788440844
1993-01-07 00:00:00,1993,1,7,0,726364800,12.347207165822468,4.267274675370262,100.08090301069083,0.3260378062437055,0.0,0.08,0.32218817994220095
1993-01-07 06:00:00,1993,1,7,6,726386400,18.029648475692458,3.8023562051155126,99.48543376848188,0.25195455706244985,0.0,0.08,0.26037427471978314
1993-01-07 12:00:00,1993,1,7,12,726408000,22.63984853533406,3.847115500549513,99.13256590645402,13.964614086811444,0.0,0.08,0.2891074641818902
1993-01-07 18:00:00,1993,1,7,18,726429600,15.612067968166086,4.4043085283543615,99.8187382456439,0.9566859010299094,0.0,0.08,0.2694010553636091
1993-01-08 00:00:00,1993,1,8,0,726451200,14.37814530635919,4.480766074759764,99.83929305414696,0.3324036683391014,20.808058241935086,0.2745409360452032,0.26963795671778695
1993-01-08 06:00:00,1993,1,8,6,726472800,18.972418731142266,4.291007250635853,99.30435140892631,0.49725272196368653,0.0,0.08,0.3230570766847061
1993-01-08 12:00:00,1993,1,8,12,726494400,24.777890634159455,10.339243827012055,99.6592170114308,14.151041108037202,0.0,0.08119296438053303,0.28668931858183755
1993-01-08 18:00:00,1993,1,8,18,726516000,14.601152368565831,4.535212565101321,99.74356798448363,0.004351451756453974,0.0,0.08,0.29978807062111
1993-01-09 00:00:00,1993,1,9,0,726537600,13.729059290233753,6.3608911975577485,98.76344070474728,0.8001228755221186,0.0,0.08,0.2662517965373141
1993-01-09 06:00:00,1993,1,9,6,726559200,19.610120952663284,4.861129978276596,99.74825810764914,0.7913282264631056,0.0,0.08,0.2892471740314256
1993-01-09 12:00:00,1993,1,9,12,726580800,20.094766444220202,5.147356689673086,99.068115241049,14.09425991256979,0.0,0.08,0.2560727116179403
