datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm
2005-01-01 00:00:00,2005,1,1,0,1104537600,12.84532858409926,4.146722096638309,99.34083310795256,0.7417400101761403,0.0,0.08,0.2602386939228444,2.235760119895447
2005-01-01 06:00:00,2005,1,1,6,1104559200,19.179449534256776,5.755179766923116,99.19319074365512,0.6261977930244351,0.0,0.08,0.2613208259341241,2.8898877722805647
2005-01-01 12:00:00,2005,1,1,12,1104580800,23.28959873128401,5.688681700472367,99.6947235852101,14.036899099649562,0.0,0.08,0.33026716517142407,5.189084824909059
2005-01-01 18:00:00,2005,1,1,18,1104602400,18.26285938731343,6.926442726906144,99.49149571410742,0.3923678608395023,0.0,0.08,0.32346924551630296,2.7751014390886506
2005-01-02 00:00:00,2005,1,2,0,1104624000,13.083725426337628,3.6031285929377046,99.75600020662465,0.5550824088385675,0.0,0.08,0.33069442793195164,2.1728974565254044
2005-01-02 06:00:00,2005,1,2,6,1104645600,18.53353898110347,6.6649339858028664,99.55078893394278,0.9564036709958151,0.0,0.08,0.3428458071875269,2.867668526339938
2005-01-02 12:00:00,2005,1,2,12,1104667200,22.59099528104831,5.908585114750996,99.08263952800517,14.014947568939306,0.0,0.08,0.2635967816704926,4.435678822834696
2005-01-02 18:00:00,2005,1,2,18,1104688800,15.764787162242907,4.668592485861087,99.59060442551203,0.030802742293841442,0.0,0.08,0.30447374445726066,2.3767336907939955
2005-01-03 00:00:00,2005,1,3,0,1104710400,16.012608674302005,3.8380417393601105,99.2262816793766,0.35213992352353063,0.0,0.08,0.3034819986893371,2.822111077294268
2005-01-03 06:00:00,2005,1,3,6,1104732000,19.03446022211907,4.758595540962565,99.54255029229957,0.7389948713160645,0.0,0.08,0.32628048816439625,2.645169204145821
2005-01-03 12:00:00,2005,1,3,12,1104753600,22.18714019869422,3.900831408876803,99.31926440537113,13.135285298015603,0.0,0.08,0.3237593734916658,4.625405952215078
2005-01-03 18:00:00,2005,1,3,18,1104775200,18.76621823413792,8.604201899447954,99.437024032644,0.8629874240792594,0.0,0.08,0.3047609918353581,3.2502783184836446
2005-01-04 00:00:00,2005,1,4,0,1104796800,11.579113719473554,5.45388502319215,99.5105745420458,0.50210943686917,0.0,0.08,0.3122440203440161,2.3622465188410833
2005-01-04 06:00:00,2005,1,4,6,1104818400,18.84471946938915,4.963591131266875,99.71779182908939,0.08659931645966146,0.0,0.08,0.3026734911193886,3.0173303574872734
2005-01-04 12:00:00,2005,1,4,12,1104840000,24.387868132031386,6.121093186114884,99.3322212269569,13.597414327369085,0.0,0.08,0.28353839613828113,4.801587820108484
2005-01-04 18:00:00,2005,1,4,18,1104861600,19.82349217567047,4.743568178163602,98.66075996587765,0.49262209405702656,0.0,0.08,0.3125372309710516,2.88495598833555
2005-01-05 00:00:00,2005,1,5,0,1104883200,14.164157969159742,3.722174985761933,99.20931544755074,0.3669299689309913,0.0,0.08,0.2406116668598776,2.2068476700213777
2005-01-05 06:00:00,2005,1,5,6,1104904800,18.026037737477687,4.078639051464254,99.53640617947723,0.45431193122815683,0.0,0.08,0.31229697985911287,2.911935405547746
2005-01-05 12:00:00,2005,1,5,12,1104926400,24.847301564112506,9.629208526050258,99.85084697284302,14.068325152930933,0.0,0.09649586826098766,0.3473087168073832,5.957743136107664
2005-01-05 18:00:00,2005,1,5,18,1104948000,17.482946309351785,6.482779147397064,99.5862090629984,0.3240655942701646,0.0,0.08,0.2945303144565358,2.8164806651706336
2005-01-06 00:00:00,2005,1,6,0,1104969600,13.797498760360575,7.589764551130009,99.79338239554905,0.9609167112503825,0.0,0.08,0.36083042544421473,2.7733742698575474
2005-01-06 06:00:00,2005,1,6,6,1104991200,17.255860547953557,3.8090826876194477,99.54196377792505,0.6870221950873145,0.0,0.08,0.31706167428322146,2.573394900877244
2005-01-06 12:00:00,2005,1,6,12,1105012800,23.694780216494703,4.0821777265420085,99.56008395633742,14.096351550745453,0.0,0.08,0.3427223457607158,5.316109979076114
2005-01-06 18:00:00,2005,1,6,18,1105034400,20.591345536865425,3.7526455089480275,99.42205502179513,0.20897897356036604,0.0,0.08,0.31054422152079064,2.879015838266265
2005-01-07 00:00:00,2005,1,7,0,1105056000,14.550827181435693,6.270655387994331,99.80757331207634,0.49184512884904774,0.0,0.08,0.3095647173123897,2.5069531614438425
2005-01-07 06:00:00,2005,1,7,6,1105077600,19.774637073860063,3.9668719015214258,99.98656544855486,0.5654206557492174,0.0,0.08,0.2973145555627804,2.8694622140569805
2005-01-07 12:00:00,2005,1,7,12,1105099200,25.06209460086995,4.4718952606109434,99.20336704848359,13.310450888500558,0.0,0.08,0.24598368800439716,5.1252878101728
2005-01-07 18:00:00,2005,1,7,18,1105120800,18.286341977359907,4.1513552578525905,99.56016535824097,0.4936410600448678,0.0,0.08,0.23405744827955127,2.522600748866046
2005-01-08 00:00:00,2005,1,8,0,1105142400,12.12569225614568,7.702487817150573,99.13295365955032,0.8609538237455148,0.0,0.08,0.2798426196007846,2.4730680791075743
2005-01-08 06:00:00,2005,1,8,6,1105164000,15.654840468985729,5.1121138681576435,99.99197189928215,0.052193805481843936,0.0,0.0814208757826976,0.26900058791037157,2.0092160007142565
2005-01-08 12:00:00,2005,1,8,12,1105185600,21.809181673330805,6.116361865539399,99.54181767183307,13.89371737654149,6.411300918437431,0.09579558412463504,0.26996369627291616,4.971947334507862
2005-01-08 18:00:00,2005,1,8,18,1105207200,18.610738400350563,5.0884050214590015,99.48455875591765,0.9887557613744816,0.0,0.08,0.24915551021154803,2.747563046575976
2005-01-09 00:00:00,2005,1,9,0,1105228800,10.43180309655928,5.1537187867480245,99.14643513686879,0.5274268617957006,0.0,0.08,0.3144212883903224,2.4439828992919
2005-01-09 06:00:00,2005,1,9,6,1105250400,18.746718393114623,4.4555815508089305,99.420398046054,0.30336747460726243,0.0,0.08,0.2502289425019132,2.8312711579495202
2005-01-09 12:00:00,2005,1,9,12,1105272000,24.222007428219257,4.141146725250338,99.46534149167337,13.864007975748219,0.0,0.08,0.24828861723379114,4.780991154922117
