datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm
2014-01-01 00:00:00,2014,1,1,0,1388534400,11.125904366631822,9.27749825301182,99.73072137478685,0.22803687649423188,0.0,0.08,0.36321141857695194,2.566359062766667
2014-01-01 06:00:00,2014,1,1,6,1388556000,15.701883909629597,3.650841279788965,99.77767977151521,0.8414084862813811,0.0,0.08,0.3945584663495224,3.2191295381492124
2014-01-01 12:00:00,2014,1,1,12,1388577600,21.572072492851643,6.285604047337114,99.34061011121287,13.749275284858962,0.0,0.08,0.305195096413353,4.642244729517597
2014-01-01 18:00:00,2014,1,1,18,1388599200,15.437940618357612,3.7704705517507953,100.10111943723336,0.8598373837041274,0.0,0.08,0.30162800548695995,2.373949782190882
2014-01-02 00:00:00,2014,1,2,0,1388620800,12.32227438924312,4.38968010442592,99.97925220665452,0.6793160301701482,0.0,0.08,0.2804586964369256,2.3661458030464693
2014-01-02 06:00:00,2014,1,2,6,1388642400,16.67014766311242,3.817517049640361,100.0649353955693,0.3530472407575743,0.0,0.08,0.2937072507419122,2.598634721490969
2014-01-02 12:00:00,2014,1,2,12,1388664000,24.386074634305654,4.0691447377876635,99.12958230279706,13.148516784567592,0.0,0.08,0.3634629703274371,5.2419036589838
2014-01-02 18:00:00,2014,1,2,18,1388685600,16.3097377324887,6.360471592256218,99.50179917166064,0.6576618807356873,0.0,0.08,0.30076938580065193,2.978228291899324
2014-01-03 00:00:00,2014,1,3,0,1388707200,13.109099667714187,4.475582320213224,99.83993775995724,0.19279430885104953,0.0,0.08,0.30982663866697413,2.519488309395217
2014-01-03 06:00:00,2014,1,3,6,1388728800,20.473206872897496,3.837394852035464,99.55904531174396,0.1943951918042942,0.0,0.08,0.33833991611022923,2.877183857378688
2014-01-03 12:00:00,2014,1,3,12,1388750400,23.08323703683122,3.9936836178161688,99.43475972774974,13.90973583414218,0.0,0.08,0.3273742972314989,4.49732586200251
2014-01-03 18:00:00,2014,1,3,18,1388772000,15.925794816428738,4.294328739364599,99.65320354821307,0.01407599455063929,0.0,0.08,0.367742229466335,2.448582911677682
2014-01-04 00:00:00,2014,1,4,0,1388793600,12.607959867815213,4.154559068523282,99.54131978875246,0.9762283335798041,0.0,0.08,0.30077696437760104,2.3378097086708367
