datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi
1995-01-01 00:00:00,1995,1,1,0,788918400,10.925184150378698,5.143795501785046,99.35835781608588,0.9906306335765952,0.0,0.08,0.24604298842079678
1995-01-01 06:00:00,1995,1,1,6,788940000,16.2476505463042,4.152742915763483,99.45037365069483,0.4023170246028954,0.0,0.08,0.287326163832595
1995-01-01 12:00:00,1995,1,1,12,788961600,23.8623540110089,4.6259673347461865,99.88368024319193,13.432840059940192,0.0,0.08,0.31751774726516296
1995-01-01 18:00:00,1995,1,1,18,788983200,17.132958071848748,4.241292932153656,98.6755524527207,0.7035625383647546,0.0,0.08,0.30967615171592744
1995-01-02 00:00:00,1995,1,2,0,789004800,12.517398328406372,4.686575345600114,99.0965407307353,0.43420309190127704,0.0,0.09163187994771418,0.314517384021217
1995-01-02 06:00:00,1995,1,2,6,789026400,15.55142366761596,3.836340015764534,99.93484473285329,0.7528759069847488,0.0,0.08,0.3144206112470773
1995-01-02 12:00:00,1995,1,2,12,789048000,20.716424432011497,8.570337627571895,99.30430168283503,13.254694721297012,0.0,0.08,0.3096962132597026
1995-01-02 18:00:00,1995,1,2,18,789069600,14.184859751431361,4.4694062597520565,99.24400073767251,0.07506980643531874,0.0,0.08,0.3387608568287308
1995-01-03 00:00:00,1995,1,3,0,789091200,10.320927647397529,3.8551094388652722,99.55667891732917,0.3465606068116588,18.276829803804134,0.21334572409778202,0.29343795712398546
1995-01-03 06:00:00,1995,1,3,6,789112800,16.75717239051436,3.873581135052916,99.69404760666833,0.535737496433532,0.0,0.08,0.3416663507189285
1995-01-03 12:00:00,1995,1,3,12,789134400,24.01287250420004,4.5579978369936995,99.28585244879854,13.545749166413545,0.0,0.08,0.37466969690742613
1995-01-03 18:00:00,1995,1,3,18,789156000,20.622937646837553,4.797549076945517,99.27122661380379,0.35430562540434213,6.749718099467154,0.08459780971367394,0.34596493485585106
1995-01-04 00:00:00,1995,1,4,0,789177600,13.630678402308495,5.74679741919417,99.18961820108157,0.11048369702106908,0.0,0.08,0.28191791536443606
1995-01-04 06:00:00,1995,1,4,6,789199200,17.000206005761818,4.231770090471969,99.47132506018932,0.16931665774254445,9.079076715542456,0.13509565274800805,0.3084996138715303
1995-01-04 12:00:00,1995,1,4,12,789220800,22.15523963313847,5.1144552636423,99.50606014470746,13.399765132468179,0.0,0.08,0.2687572798105361
1995-01-04 18:00:00,1995,1,4,18,789242400,20.46759181836131,3.7328354708600124,98.75947465460268,0.7240777473628969,0.0,0.08,0.3215153571989186
1995-01-05 00:00:00,1995,1,5,0,789264000,13.129086789689385,4.138299711075361,99.14251930879489,0.287704077548961,0.0,0.08,0.3443482169137344
1995-01-05 06:00:00,1995,1,5,6,789285600,19.924769894595645,6.3569554706112985,99.90615963866748,0.7814569799320414,0.0,0.08,0.2795555264941503
1995-01-05 12:00:00,1995,1,5,12,789307200,24.091872207781478,4.571483066743984,99.88816071416376,13.656172376375622,0.0,0.08,0.26687740274993055
1995-01-05 18:00:00,1995,1,5,18,789328800,17.89919626831429,4.0571642781629444,99.7861170457915,0.5806837529471207,0.0,0.08,0.29273759020351664
1995-01-06 00:00:00,1995,1,6,0,789350400,15.122898659926395,3.882802282291674,98.96975375835203,0.8803618724335946,0.0,0.08,0.3164753623199416
1995-01-06 06:00:00,1995,1,6,6,789372000,18.495052137528372,5.880385585387898,99.55404400863677,0.7725340786654354,0.0,0.08,0.30067325408799384
1995-01-06 12:00:00,1995,1,6,12,789393600,20.78427117593092,4.540665486384041,99.91247432311323,13.284526201585331,0.0,0.08,0.30426375396839833
1995-01-06 18:00:00,1995,1,6,18,789415200,17.24691467540924,5.192175179696453,100.09017842447051,0.8933246008078498,0.0,0.08,0.3211856379426997
1995-01-07 00:00:00,1995,1,7,0,789436800,14.888404009230833,3.9248169958352834,99.81240576420056,0.8828232157040734,0.0,0.08,0.2889506821285108
1995-01-07 06:00:00,1995,1,7,6,789458400,17.966780816712156,5.031092362338467,99.61239963983682,0.7167390504163068,0.0,0.08,0.2598087292267137
1995-01-07 12:00:00,1995,1,7,12,789480000,20.93981077604577,5.173573378195627,99.63570536165975,13.466152492796898,0.0,0.08,0.2951039037439135
1995-01-07 18:00:00,1995,1,7,18,789501600,17.733020054014247,6.812216825995163,99.09973127287695,0.7295960685044417,0.0,0.08,0.2902998309450177
1995-01-08 00:00:00,1995,1,8,0,789523200,14.797684275068061,4.474258006766753,99.73537033594384,0.23622722030733523,11.925629583969586,0.12683484267414608,0.3078160121819572
1995-01-08 06:00:00,1995,1,8,6,789544800,18.248108689286784,4.04335718026117,99.92305583793282,0.2324060917657773,0.0,0.08,0.2763120853018703
1995-01-08 12:00:00,1995,1,8,12,789566400,22.349523485624378,8.816386284178053,98.96472540398466,13.906501507899808,0.0,0.08,0.33280124777048087
1995-01-08 18:00:00,1995,1,8,18,789588000,18.40789925265893,4.032332357900222,99.05496277945092,0.19848513620774538,0.0,0.08,0.2811104720192376
1995-01-09 00:00:00,1995,1,9,0,789609600,16.179686299943334,7.388489645103013,99.30446430781954,0.9716901184782117,0.0,0.08,0.232908718685351
1995-01-09 06:00:00,1995,1,9,6,789631200,17.19271819620275,4.2032573216821065,99.37250826731822,0.4833044875835635,0.0,0.08,0.2827578914261627
1995-01-09 12:00:00,1995,1,9,12,789652800,24.94403060480281,9.599225911539106,99.90235327228831,14.180175571416319,0.0,0.08,0.29396873970519866
1995-01-09 18:00:00,1995,1,9,18,789674400,18.005526660141154,4.047532895953452,100.02283616624132,0.26195027289132505,0.0,0.08,0.2543688067815816
1995-01-10 00:00:00,1995,1,10,0,789696000,15.708177864229341,5.291520881318426,99.56465963116665,0.5735443691712474,0.0,0.08,0.27185763274778896
1995-01-10 06:00:00,1995,1,10,6,789717600,17.16893568844254,4.436887179745523,99.60984904417535,0.030583230059953004,0.0,0.08,0.2777639392436816
