datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi
1999-01-01 00:00:00,1999,1,1,0,915148800,12.653788544052349,6.323785937442203,99.31931096027975,0.06829074805855162,0.0,0.08,0.2791333513717975
1999-01-01 06:00:00,1999,1,1,6,915170400,20.40933010965001,8.415156950708298,99.81878983815645,0.5471770352218708,0.0,0.08,0.3250737128333694
1999-01-01 12:00:00,1999,1,1,12,915192000,20.802711461812944,4.6985911943774665,99.53038212112592,14.060047720319163,0.0,0.09576518436820489,0.34863577206638113
1999-01-01 18:00:00,1999,1,1,18,915213600,17.824704958749006,5.735167463355978,99.69522242686632,0.9674650656904217,0.0,0.08,0.28157660142207425
1999-01-02 00:00:00,1999,1,2,0,915235200,11.457903223634172,8.27865678920384,99.51371589736192,0.9428287940870224,0.0,0.08,0.2973265315634317
1999-01-02 06:00:00,1999,1,2,6,915256800,17.244619326302633,7.043565660519891,99.52730389063774,0.5223336105101437,0.0,0.08,0.3486575326758925
1999-01-02 12:00:00,1999,1,2,12,915278400,24.246936248766204,4.549388523345627,99.65908174693412,13.79899154494996,0.0,0.08,0.30898640300562774
1999-01-02 18:00:00,1999,1,2,18,915300000,18.628657153862356,4.581791410602774,99.65639753468614,0.2686165611767664,0.0,0.08,0.34959257552385453
1999-01-03 00:00:00,1999,1,3,0,915321600,11.307370345384527,5.02437289926946,99.4642255282166,0.6373076159616888,0.0,0.08,0.3319928938843709
1999-01-03 06:00:00,1999,1,3,6,915343200,19.224827076503384,7.749246334175059,99.54537181454819,0.6472345662639941,0.0,0.08,0.297518663162856
1999-01-03 12:00:00,1999,1,3,12,915364800,23.68768318602801,6.178421579024972,99.44780875258931,13.610264762753586,0.0,0.08658621905872657,0.30131827584905085
1999-01-03 18:00:00,1999,1,3,18,915386400,17.949063930378607,6.6853032758024895,99.72732445169144,0.7443590857570864,0.0,0.08,0.28748686941800483
1999-01-04 00:00:00,1999,1,4,0,915408000,11.942440711313106,9.82026255504257,99.91735422571824,0.29506491273249325,0.0,0.08,0.26789571452096844
1999-01-04 06:00:00,1999,1,4,6,915429600,17.44509941319046,3.7982896274112115,99.35126858988549,0.5898719215024635,0.0,0.08,0.320653173929889
1999-01-04 12:00:00,1999,1,4,12,915451200,23.32522046107422,4.81052704101198,99.77793210006574,13.175050049486448,0.0,0.08,0.28536244323499965
1999-01-04 18:00:00,1999,1,4,18,915472800,19.185171608523454,3.7706147232119855,99.69865894682206,0.8239884467851118,0.0,0.08546418956721455,0.3342120275268609
1999-01-05 00:00:00,1999,1,5,0,915494400,13.314499004514534,4.268746913590833,99.40798219364822,0.08632862033273447,0.0,0.08,0.28427573686650753
1999-01-05 06:00:00,1999,1,5,6,915516000,17.83422656830646,4.183652376960189,99.45235648772463,0.26340804458094014,0.0,0.08,0.3456781530269594
1999-01-05 12:00:00,1999,1,5,12,915537600,22.023887128173364,3.8000200409103417,99.4260828929797,13.586686621110157,0.0,0.08,0.27212330302782045
