datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi
1990-01-01 00:00:00,1990,1,1,0,631152000,12.169922298949981,3.899093057699979,99.70977198917244,0.007599383347751565,0.0,0.08,0.34150631541205256
1990-01-01 06:00:00,1990,1,1,6,631173600,18.103073911468993,3.711809588287426,99.62852214661184,0.8555437506586011,0.0,0.08,0.3725231371923686
1990-01-01 12:00:00,1990,1,1,12,631195200,25.28046000268645,4.758426585412241,99.4138579555692,13.568208428086628,0.0,0.08,0.3349951429209846
1990-01-01 18:00:00,1990,1,1,18,631216800,17.35961607368621,4.823847901263005,99.41497023469726,0.6209188731307261,0.0,0.08,0.3510552234408822
1990-01-02 00:00:00,1990,1,2,0,631238400,11.878555392359306,3.859086902050706,99.73811676806554,0.10296780415690443,0.0,0.08,0.2860426639505459
1990-01-02 06:00:00,1990,1,2,6,631260000,19.770982174204423,10.224015370251648,99.56176799062017,0.15100420489397726,0.0,0.08,0.274985368710417
1990-01-02 12:00:00,1990,1,2,12,631281600,22.299671117309277,4.314978274349939,98.75324923459277,13.762189453316676,0.0,0.08,0.3090351393615134
1990-01-02 18:00:00,1990,1,2,18,631303200,16.100779378902665,4.846019848706135,99.33751356561551,0.6013164749287445,0.0,0.08,0.3360809521314781
1990-01-03 00:00:00,1990,1,3,0,631324800,12.342192386324603,8.754239989074826,99.52337738677441,0.24985413562795677,0.0,0.08,0.33145212925496553
1990-01-03 06:00:00,1990,1,3,6,631346400,17.186576759649142,3.96252449054871,99.42488499255606,0.3234515655953276,0.0,0.08,0.3057931668359589
1990-01-03 12:00:00,1990,1,3,12,631368000,25.864714262519115,5.233474681648469,99.308072601536,13.432644443921426,0.0,0.08,0.33265141387993763
1990-01-03 18:00:00,1990,1,3,18,631389600,15.167120637700544,5.011372504306314,99.14742738412868,0.5848931183305761,0.0,0.08,0.3154780465071029
1990-01-04 00:00:00,1990,1,4,0,631411200,11.497231740700242,6.210874919067091,99.92782368513437,0.28756313873640926,0.0,0.08,0.31015026867888584
1990-01-04 06:00:00,1990,1,4,6,631432800,22.413514340826204,6.541921014354418,99.23106505698266,0.32318607854890913,0.0,0.08,0.2908272790520816
1990-01-04 12:00:00,1990,1,4,12,631454400,23.072699825110817,4.172188211960875,99.87489129828597,13.794578537168713,0.0,0.08,0.30232412757347193
1990-01-04 18:00:00,1990,1,4,18,631476000,19.944898018907317,4.666394871428189,99.96175753239329,0.7470773666475465,0.0,0.08,0.29474917549247387
1990-01-05 00:00:00,1990,1,5,0,631497600,11.969745862500334,4.057328086633616,99.42876037756258,0.9107904783781041,0.0,0.08,0.32783324942231373
1990-01-05 06:00:00,1990,1,5,6,631519200,18.393674682899494,4.742096682022442,99.44970247155425,0.028006879838826992,0.0,0.08,0.2753930027072716
1990-01-05 12:00:00,1990,1,5,12,631540800,23.55944510827568,4.248059295327334,99.2339034262079,13.520930677615622,0.0,0.08,0.3176389994183555
1990-01-05 18:00:00,1990,1,5,18,631562400,18.041870110826444,4.008105968991995,99.8342585774001,0.22059640512118056,0.0,0.08,0.34550155779087854
1990-01-06 00:00:00,1990,1,6,0,631584000,13.219416470706888,3.8835799336474497,99.4898508598378,0.12864640480394451,0.0,0.08,0.3072010410267336
1990-01-06 06:00:00,1990,1,6,6,631605600,17.859302621727295,4.861518826990602,99.3536875130055,0.3170406881563568,0.0,0.08,0.28891433383319814
1990-01-06 12:00:00,1990,1,6,12,631627200,21.937580822340323,4.217406770091083,99.1308698735864,13.721356489701739,0.0,0.08,0.3085939063666354
1990-01-06 18:00:00,1990,1,6,18,631648800,18.86804620581419,5.574181932542896,99.6385458198255,0.8812469036143531,0.0,0.08,0.3078604765050428
1990-01-07 00:00:00,1990,1,7,0,631670400,10.97248509524306,4.008693378138222,99.69624745167499,0.6841887838942167,0.0,0.08,0.33318658367960524
1990-01-07 06:00:00,1990,1,7,6,631692000,17.561318262916856,3.830040250773264,99.54487630940045,0.1595104462530197,0.0,0.08,0.2992203170153462
1990-01-07 12:00:00,1990,1,7,12,631713600,20.64338322447435,7.160725747786655,99.32463517055757,13.421546175837157,0.0,0.08,0.28532243358656834
1990-01-07 18:00:00,1990,1,7,18,631735200,14.172188118351919,4.319605290316877,99.83860550862529,0.23855028348388846,0.0,0.08,0.298682952865789
1990-01-08 00:00:00,1990,1,8,0,631756800,13.917405173196686,4.25890176472646,99.42549982778944,0.5499580891080545,0.0,0.08,0.27085608726484195
1990-01-08 06:00:00,1990,1,8,6,631778400,18.278777400470243,5.889879455382392,99.5106218457582,0.8802873933074884,0.0,0.08,0.3176004526272018
1990-01-08 12:00:00,1990,1,8,12,631800000,23.631714816092725,5.6675807637449305,99.25914919575193,13.793992073649846,0.0,0.08,0.29267792944748333
1990-01-08 18:00:00,1990,1,8,18,631821600,15.125212892777185,4.7525816980013875,99.33133670280645,0.36325491392017834,0.0,0.08,0.2828968276294934
1990-01-09 00:00:00,1990,1,9,0,631843200,12.273509984795758,6.258150996975665,99.24222601841373,0.34974158858994264,0.0,0.08,0.3102936068698482
1990-01-09 06:00:00,1990,1,9,6,631864800,19.472030844443786,8.806119240868345,99.33948566738714,0.7817820359779403,0.0,0.08,0.27556970576589396
1990-01-09 12:00:00,1990,1,9,12,631886400,22.102407179916117,4.320564285179032,99.71602874664828,13.947338810762202,0.0,0.08,0.23311688974785214
1990-01-09 18:00:00,1990,1,9,18,631908000,16.974990804915222,8.181713190504055,99.56332709818346,0.5636729396048047,0.0,0.08,0.31622444572083536
1990-01-10 00:00:00,1990,1,10,0,631929600,12.970073161289937,4.231724835270676,99.91944362569318,0.7806339721539941,0.0,0.08,0.2960294527222298
1990-01-10 06:00:00,1990,1,10,6,631951200,17.55030999418681,5.622515924288227,99.11735139708891,0.9689907724091241,0.0,0.08,0.3569534731358903
1990-01-10 12:00:00,1990,1,10,12,631972800,24.47843966165825,4.256574136465721,99.12295302907216,14.072590290028208,0.0,0.08,0.2971108187024747
1990-01-10 18:00:00,1990,1,10,18,631994400,17.939525837763245,4.696587181694511,99.70271930376391,0.4438586801311048,0.0,0.08,0.2593493623541125
1990-01-11 00:00:00,1990,1,11,0,632016000,14.2387734599692,4.0726362755362,99.45893134960232,0.5851656885393115,0.0,0.08,0.25029570128989426
1990-01-11 06:00:00,1990,1,11,6,632037600,18.935486556217846,5.068526072577368,99.73498038190428,0.5576005825657694,0.0,0.08,0.20571708506820646
1990-01-11 12:00:00,1990,1,11,12,632059200,22.537792281262895,5.290514539365634,99.56188008445095,13.390403023323643,0.0,0.08,0.1960577353199022
