datetime,year,month,day,hour,system:time_start,region,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm
2021-01-01 00:00:00,2021,1,1,0,1609459200,kansas,-12.599512229164626,12.267767585009842,96.90839387134376,0.5515562403163621,0.0,0.1255106365243739,0.2312707723290196,1.797643988375532
2021-01-01 06:00:00,2021,1,1,6,1609480800,kansas,-4.496531239722736,5.860048779981191,97.30223271618118,0.7670446820378042,0.0,0.1401768846493206,0.29698726586429747,1.7098631852731678
2021-01-01 12:00:00,2021,1,1,12,1609502400,kansas,9.688337750881056,5.915685886880719,96.74153478330786,10.081114694816863,0.0,0.17403764222563245,0.22696147450014623,3.548822204228782
2021-01-01 18:00:00,2021,1,1,18,1609524000,kansas,-0.868924879786088,8.275471600696305,96.98334880721802,0.5975424129226115,0.0,0.14258092294885952,0.22041929396019555,1.3211866906045633
2021-01-02 00:00:00,2021,1,2,0,1609545600,kansas,-11.077245365394608,7.325589205181812,96.84632755282841,0.0476892478730816,0.0,0.14241801001914808,0.2359807831830637,1.665302494294127
2021-01-02 06:00:00,2021,1,2,6,1609567200,kansas,-0.24226600645890306,10.383778321929189,96.71929478562983,0.29879441849782884,12.654294026974112,0.3047906716623725,0.21838124470190792,2.6401649849059217
2021-01-02 12:00:00,2021,1,2,12,1609588800,kansas,8.3840125791404,5.659635965559354,97.23688273149756,10.074754110915936,0.0,0.17570799358880929,0.2664283058541307,3.509264522540992
2021-01-02 18:00:00,2021,1,2,18,1609610400,kansas,-0.09160602187771216,6.603489963526149,96.75830127251166,0.5328774700147333,0.0,0.14553720559378425,0.24287159691743612,2.039478978323339
2021-01-03 00:00:00,2021,1,3,0,1609632000,kansas,-10.683285531405437,5.413936019939854,96.54417880781425,0.7400249984129458,0.0,0.12768891989868061,0.2341655074860141,1.4882785529186748
2021-01-03 06:00:00,2021,1,3,6,1609653600,kansas,-3.563440524771167,4.924748591637409,96.37431422484458,0.30983501537921365,0.0,0.12023137315602273,0.23187502373987848,0.9935694583427972
2021-01-03 12:00:00,2021,1,3,12,1609675200,kansas,6.640979617648117,6.862339816188463,96.62293002520812,10.00446355631756,0.0,0.1532279106989214,0.18944845747312195,3.4148268333500202
2021-01-03 18:00:00,2021,1,3,18,1609696800,kansas,-3.9409451525939296,6.185053815373559,96.75808567820037,0.05441814355715403,0.0,0.13916115158859663,0.20451058477679376,1.4988638115813708
2021-01-04 00:00:00,2021,1,4,0,1609718400,kansas,-12.144759932432619,6.896682244445667,96.98924142753174,0.20107012996429308,0.0,0.12047414069130492,0.2847844564455322,1.6998116470814202
2021-01-04 06:00:00,2021,1,4,6,1609740000,kansas,0.217448810237165,7.564060671821176,96.5051556653934,0.5969551578288186,0.0,0.11076876751641526,0.27120319227213685,1.5895982059175227
2021-01-04 12:00:00,2021,1,4,12,1609761600,kansas,2.258126826110958,9.015114189529253,97.18753920030349,9.344762610194346,0.0,0.14809670489055715,0.2760157727464816,2.9597549148701003
2021-01-04 18:00:00,2021,1,4,18,1609783200,kansas,1.0868358598294208,5.509983323535915,96.66993132312304,0.17425296606204968,0.0,0.11876839291695628,0.2983186145701623,1.7364776772078203
2021-01-05 00:00:00,2021,1,5,0,1609804800,kansas,-11.03294546874507,14.598068304888528,96.97677901592878,0.4520873878448437,0.0,0.16607058782089565,0.28958307873333133,2.114809394134456
2021-01-05 06:00:00,2021,1,5,6,1609826400,kansas,-0.06192773696352338,9.129439178227518,96.27733452980368,0.19784751569745052,0.0,0.1380613526820655,0.27299752539481126,1.736100818026198
2021-01-05 12:00:00,2021,1,5,12,1609848000,kansas,6.166144972280722,6.072985168696732,96.5403253571815,10.106542938094167,0.0,0.11846510879739595,0.22319778582530964,2.845983649697433
2021-01-05 18:00:00,2021,1,5,18,1609869600,kansas,-1.7742617958632474,8.813090584187877,96.26546527792273,0.05655285315560268,0.0,0.12547146578431978,0.30711711554087096,1.926250876883351
2021-01-06 00:00:00,2021,1,6,0,1609891200,kansas,-9.438707342672467,6.246157065967256,97.21558978023053,0.906005627983975,0.0,0.1755451388330494,0.22045857847521377,1.5336471157570497
2021-01-06 06:00:00,2021,1,6,6,1609912800,kansas,-3.2011050316881304,7.786308699926583,96.52905006078198,0.6732285196793181,0.0,0.13686691912783544,0.2558985653504663,1.8893279726453462
2021-01-06 12:00:00,2021,1,6,12,1609934400,kansas,5.885223487006127,7.4201457088187315,96.81839238481277,9.37451315909908,0.0,0.11178574646263564,0.21859129553426615,2.981185037057956
2021-01-06 18:00:00,2021,1,6,18,1609956000,kansas,-4.168659865707414,6.841594813598368,97.01294705951209,0.015490280435299346,0.0,0.16500474359125344,0.2608272467423974,1.7280025755279242
2021-01-07 00:00:00,2021,1,7,0,1609977600,kansas,-8.223949646084892,6.947750596375387,96.39135818248172,0.6963016590843178,0.0,0.1375608107639151,0.2722398522297961,1.760995237047851
2021-01-07 06:00:00,2021,1,7,6,1609999200,kansas,-5.287965613164879,5.932051158824823,95.64519218377177,0.45403909271263554,0.0,0.14570188566272532,0.2349793132337668,1.6882036531864242
2021-01-07 12:00:00,2021,1,7,12,1610020800,kansas,8.118780637227836,5.614986427991566,96.72023034865546,9.797096955491133,0.0,0.1336280219380346,0.19256116687220082,3.2889685612724153
2021-01-07 18:00:00,2021,1,7,18,1610042400,kansas,-3.7540222834892556,6.22479284495597,96.30146126401505,0.8945044630754089,0.0,0.1317443721249935,0.24606850416733647,1.607504075082664
2021-01-08 00:00:00,2021,1,8,0,1610064000,kansas,-6.854205380882757,5.6771265589595785,96.78042516126567,0.4897824877106549,0.0,0.11585733108746699,0.3064716019533933,1.7163958126351795
2021-01-08 06:00:00,2021,1,8,6,1610085600,kansas,-0.7717111353758135,6.961945988945699,96.65728493487428,0.617863627642048,0.0,0.13845302676082025,0.3097880352932809,1.6435954591726063
2021-01-08 12:00:00,2021,1,8,12,1610107200,kansas,4.725835260446905,5.960032336587721,96.78304566550148,10.335462321715498,0.0,0.15509478082359338,0.2611168198663634,3.1003605402729417
2021-01-08 18:00:00,2021,1,8,18,1610128800,kansas,-3.8249034425613107,6.651792706240773,96.87168102476564,0.45766752989704457,0.0,0.12065847293932067,0.2498026546254614,1.5438597009073471
2021-01-09 00:00:00,2021,1,9,0,1610150400,kansas,-12.871864857849118,5.976193614242589,97.10036266642197,0.007898104553966778,0.0,0.11915701632176495,0.31398837783831074,1.5235012821664904
2021-01-09 06:00:00,2021,1,9,6,1610172000,kansas,-1.6833349419885062,5.807171646358278,96.77656723600077,0.9472273460950305,0.0,0.1376287082182401,0.28555789699523726,1.4763343843519419
2021-01-09 12:00:00,2021,1,9,12,1610193600,kansas,8.666679016290036,6.148627211503037,97.32690165602475,9.874034618796337,0.0,0.14754185398740774,0.2829517426800289,3.651620792579827
2021-01-09 18:00:00,2021,1,9,18,1610215200,kansas,-4.288447179536292,5.2324478818062525,97.10610301891452,0.9616602019023645,0.0,0.14293719486101586,0.27962240631552426,1.7088544623233126
2021-01-10 00:00:00,2021,1,10,0,1610236800,kansas,-13.395521416276473,6.402913021333643,97.11395515478073,0.7835881158811285,0.0,0.11695131944637072,0.27091636957938153,1.3279838742439125
2021-01-10 06:00:00,2021,1,10,6,1610258400,kansas,-0.7658239479718292,5.893991888846896,96.76683086033158,0.12499667653559499,0.0,0.13664396975214566,0.2103260377611817,1.3225283995499533
2021-01-10 12:00:00,2021,1,10,12,1610280000,kansas,6.274040144485218,5.517735152078792,96.8437859669399,9.576328663440902,0.0,0.1262360905123308,0.23962203967315784,3.219710100245529
2021-01-10 18:00:00,2021,1,10,18,1610301600,kansas,-1.3281829426656422,5.968114444053136,96.56027306292259,0.29572122322424915,0.0,0.174217837430155,0.2686392572011288,1.6150696246344798
