datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi
1998-01-01 00:00:00,1998,1,1,0,883612800,9.824941695146835,4.052246439951786,99.47916116600078,0.4104547836724828,0.0,0.08,0.3336820271431556
1998-01-01 06:00:00,1998,1,1,6,883634400,17.54217570004687,5.826273737637918,99.34930245210467,0.12974542749803875,7.839136080835714,0.09720124130334798,0.36985745079379284
1998-01-01 12:00:00,1998,1,1,12,883656000,20.726440199269625,3.870899734696622,99.51798509707665,13.22865774166551,0.0,0.08,0.31891907963686994
1998-01-01 18:00:00,1998,1,1,18,883677600,19.52695920867454,4.21546887667097,99.36196033938307,0.9659495850540846,0.0,0.08,0.28104334638791423
1998-01-02 00:00:00,1998,1,2,0,883699200,14.862289168242697,4.4171678151030225,98.93952397684588,0.5672881119260231,0.0,0.08,0.2629231729970425
1998-01-02 06:00:00,1998,1,2,6,883720800,17.73891744471887,4.108053362557835,99.58426847093757,0.35214987026735833,0.0,0.08,0.37197933251347504
1998-01-02 12:00:00,1998,1,2,12,883742400,21.81490436344863,5.173542212757421,99.27603422366487,13.657216545733574,0.0,0.08,0.374326891850657
1998-01-02 18:00:00,1998,1,2,18,883764000,17.604278432603884,6.401085658779769,99.27169673822598,0.04880156251309791,0.0,0.08,0.3105865119036534
1998-01-03 00:00:00,1998,1,3,0,883785600,11.009285821536858,4.18922815366709,100.25636545433728,0.7108533974040718,0.0,0.08,0.2837539328388486
1998-01-03 06:00:00,1998,1,3,6,883807200,16.42190028459566,4.961773401575847,98.84626657697521,0.42338668680122005,0.0,0.08,0.3679641502415631
1998-01-03 12:00:00,1998,1,3,12,883828800,21.612305032906026,4.203183213200572,99.88404089533658,13.514309081080425,0.0,0.08,0.30915769441176216
1998-01-03 18:00:00,1998,1,3,18,883850400,19.056813081640726,4.046024167625335,99.08008495303265,0.46570844675827544,0.0,0.08,0.30207373718157177
1998-01-04 00:00:00,1998,1,4,0,883872000,12.645105028535296,5.333369691473534,99.60161664250087,0.0289737347353185,0.0,0.08,0.28675332784971197
1998-01-04 06:00:00,1998,1,4,6,883893600,18.599145790347603,3.972488705747877,99.17271191070107,0.8482744565209009,0.0,0.08,0.3579191279687537
1998-01-04 12:00:00,1998,1,4,12,883915200,23.46495844870121,6.77795082853967,99.7976075661627,13.298794392223488,0.0,0.08,0.2937088734510566
1998-01-04 18:00:00,1998,1,4,18,883936800,17.680697719331967,6.170685617265418,98.86787997510872,0.5652301078442835,0.0,0.08,0.31014021702578604
1998-01-05 00:00:00,1998,1,5,0,883958400,10.373820128699132,5.120674871371387,99.92573918824435,0.6518958528888622,0.0,0.08,0.2729209681430689
1998-01-05 06:00:00,1998,1,5,6,883980000,18.503324334066477,4.212500583642558,99.89280056185375,0.8708428471706204,0.0,0.08,0.26354640624483433
1998-01-05 12:00:00,1998,1,5,12,884001600,23.00099971764703,7.501342277418229,99.71048240180936,13.753531081976869,0.0,0.08,0.30367394289037913
1998-01-05 18:00:00,1998,1,5,18,884023200,17.603777296050723,4.431085077364015,99.28963007680987,0.6087675741950627,0.0,0.08,0.30807850985965207
1998-01-06 00:00:00,1998,1,6,0,884044800,9.29157510057176,3.822058596506874,99.63813528063461,0.2334827470807963,0.0,0.08,0.29503448797980103
1998-01-06 06:00:00,1998,1,6,6,884066400,18.957916279862484,9.097674069606187,99.80201127042437,0.08288898337127582,0.0,0.08,0.25669868081591374
1998-01-06 12:00:00,1998,1,6,12,884088000,23.641175093784703,5.000669244462905,100.30698365084604,13.690405098131098,3.783761485029603,0.08,0.3017546664258795
1998-01-06 18:00:00,1998,1,6,18,884109600,17.879283743079345,4.094950826336934,99.31816146195357,0.49861283297554865,0.0,0.08,0.31102396351241035
1998-01-07 00:00:00,1998,1,7,0,884131200,13.666463330645918,4.355054955877593,99.98283620668806,0.00756901254997111,0.0,0.08,0.32601650591084913
1998-01-07 06:00:00,1998,1,7,6,884152800,18.644888824084276,3.928635051209624,99.6084189168328,0.607244928471065,0.0,0.08,0.2948156469933534
1998-01-07 12:00:00,1998,1,7,12,884174400,25.115528969736868,5.510892560177325,99.30758013158135,14.161659671804983,0.0,0.0829657393049741,0.258834081236894
1998-01-07 18:00:00,1998,1,7,18,884196000,16.744090595603137,4.274862960040258,99.62636134376464,0.936694256970867,8.774526108822538,0.1502193048030684,0.3149650005616513
1998-01-08 00:00:00,1998,1,8,0,884217600,10.41204686870214,5.574922059516905,99.61534779133022,0.4826888761220489,0.0,0.08,0.29696101328422697
1998-01-08 06:00:00,1998,1,8,6,884239200,18.743444471591296,5.084670283173533,99.69800543072311,0.08106933454812781,0.0,0.08,0.3002733604158311
1998-01-08 12:00:00,1998,1,8,12,884260800,22.313026040859736,4.9169009849874445,99.74778475802923,13.336859599156066,0.0,0.08,0.2751692081899934
