datetime,year,month,day,hour,system:time_start,region,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm
2024-01-01 00:00:00,2024,1,1,0,1704067200,kansas,-9.388677594370774,6.267124072058024,96.75493818238348,0.8395743836949268,0.0,0.13209340139865586,0.27327234810897966,1.8101653610220105
2024-01-01 06:00:00,2024,1,1,6,1704088800,kansas,-1.765219125260419,9.755167174208543,96.20085960063852,0.8685546390876706,0.0,0.11830784628781403,0.28290821384473586,1.7940077509290124
2024-01-01 12:00:00,2024,1,1,12,1704110400,kansas,6.397137618691107,10.43100065097365,96.85943218929621,9.808861815224112,0.0,0.1477382807670691,0.24282586047125754,3.4302374381055154
2024-01-01 18:00:00,2024,1,1,18,1704132000,kansas,-2.7818597616789296,8.827615855102598,96.27114885209241,0.8534295288076159,0.0,0.1271055027567093,0.19941400074104085,1.4016723316777377
2024-01-02 00:00:00,2024,1,2,0,1704153600,kansas,-8.348997904919443,10.809143817456942,96.92506264943938,0.667033637660366,0.0,0.16348860363794357,0.306713849659076,2.1533644829109373
2024-01-02 06:00:00,2024,1,2,6,1704175200,kansas,-4.4206754199940725,6.698228042740126,96.52980281897713,0.40347163947378784,6.628568975644448,0.2562860188527687,0.2656171684675925,2.0709123181595177
2024-01-02 12:00:00,2024,1,2,12,1704196800,kansas,7.203235546275074,8.821347830933734,96.41384127076635,9.888653681408753,0.0,0.1360460902021144,0.2284748774488719,3.6613076993394444
2024-01-02 18:00:00,2024,1,2,18,1704218400,kansas,-2.511743481847627,6.2382824312480105,95.89520942551708,0.6906565324386648,0.0,0.15924663554410337,0.3324066993765885,1.897855255771132
2024-01-03 00:00:00,2024,1,3,0,1704240000,kansas,-10.563553313330752,5.842067717716926,96.4177421293077,0.5861209567041435,0.0,0.17595926915293966,0.2520223358112259,1.7347640248833598
2024-01-03 06:00:00,2024,1,3,6,1704261600,kansas,-5.206740738317672,8.287598147056542,96.86989953398023,0.3088240383972326,0.0,0.13766968067738247,0.30641946688416694,1.6694278431106755
2024-01-03 12:00:00,2024,1,3,12,1704283200,kansas,8.351273531958093,6.633231208469734,96.72617785623225,9.25868619331098,0.0,0.13278416222515804,0.26138775771269956,3.2516627482786125
2024-01-03 18:00:00,2024,1,3,18,1704304800,kansas,-1.2970196404630365,5.53793396914493,97.43780226517313,0.20282150167947535,0.0,0.15361880492917346,0.25712680721536046,1.7159469566838197
2024-01-04 00:00:00,2024,1,4,0,1704326400,kansas,-7.313508045940047,6.699023599739111,96.90781625359138,0.4623851243892865,0.0,0.14550446833065178,0.22928712893335446,1.478582109303278
2024-01-04 06:00:00,2024,1,4,6,1704348000,kansas,-0.9418415462673575,5.84219136975937,96.79768531467231,0.7095097796985342,0.0,0.12177109176955285,0.2376702155105375,1.569097966352554
2024-01-04 12:00:00,2024,1,4,12,1704369600,kansas,4.165775440093083,5.28987763067384,97.33995632223308,9.46129269168088,0.0,0.15091564588566617,0.23212912319736162,3.1501236705719267
2024-01-04 18:00:00,2024,1,4,18,1704391200,kansas,-2.099394169688193,5.844541337342158,97.05919689679655,0.9510197329281895,0.0,0.14484248498191257,0.2722119842002543,1.7077160647212846
2024-01-05 00:00:00,2024,1,5,0,1704412800,kansas,-11.48242483180689,6.742267999207842,97.54095219322319,0.5482174607199208,0.0,0.14675112454622702,0.2631606898142359,1.5511737524257547
2024-01-05 06:00:00,2024,1,5,6,1704434400,kansas,-2.2151018513960845,8.045183187766293,96.83493541666098,0.732368467928061,0.0,0.14240629709511923,0.23901295226043592,1.664681298698134
2024-01-05 12:00:00,2024,1,5,12,1704456000,kansas,4.346928654634092,5.137016664324181,97.10354498308537,9.512390032559804,0.0,0.11354227014380484,0.28674648265497715,3.41801770106114
2024-01-05 18:00:00,2024,1,5,18,1704477600,kansas,-0.08891582787607888,5.467762179258429,96.6242643069997,0.41167640132230765,3.9307905741043805,0.19874279616787632,0.21142104199775602,1.649770022738078
2024-01-06 00:00:00,2024,1,6,0,1704499200,kansas,-7.493188079489933,5.707983694868888,96.6447274993735,0.28413205725399204,0.0,0.16681262811017286,0.24511101932712984,1.5592122368499668
2024-01-06 06:00:00,2024,1,6,6,1704520800,kansas,-4.29304583642459,12.311732042697464,97.37438163983549,0.06400086758735746,0.0,0.1630650060166535,0.2650346019649144,1.7193865061574658
2024-01-06 12:00:00,2024,1,6,12,1704542400,kansas,5.720951126665734,6.3798491153336805,97.70565340336461,9.334152675082272,9.123261726225945,0.24080122271178872,0.2608429387624381,3.6727478440298826
2024-01-06 18:00:00,2024,1,6,18,1704564000,kansas,-1.1877612528445571,8.109636653210002,96.97728951969786,0.24500570215496711,0.0,0.15772622145934875,0.21219399429076738,1.653078594629504
2024-01-07 00:00:00,2024,1,7,0,1704585600,kansas,-11.82640029905215,6.147651917179341,97.07682405155371,0.5500790518568792,0.0,0.15403592927099263,0.2584699678595764,1.7491463798331877
2024-01-07 06:00:00,2024,1,7,6,1704607200,kansas,-1.1652846825661796,5.953810365133336,96.66899872510827,0.22638134466939885,0.0,0.15741752779824736,0.2534164937324137,1.50916469771032
2024-01-07 12:00:00,2024,1,7,12,1704628800,kansas,5.984530857160422,5.052555162730008,96.74223659421783,9.656229579561034,0.0,0.160092713287456,0.28261349760130916,3.4401317349223257
2024-01-07 18:00:00,2024,1,7,18,1704650400,kansas,-3.7384988593748814,6.756164345718234,96.18553654501332,0.30500310595686214,0.0,0.16678855032216208,0.21808147643482506,1.911587287540652
2024-01-08 00:00:00,2024,1,8,0,1704672000,kansas,-13.10572887558146,5.314327358983801,97.03209925709278,0.9365105615463515,0.0,0.12389987241183735,0.26999901680889854,1.5930442355643473
2024-01-08 06:00:00,2024,1,8,6,1704693600,kansas,-0.33101192774819177,5.456278011076109,97.27991419130747,0.06618987574618318,0.0,0.16373373743544467,0.21201352473940865,1.5047196509217435
2024-01-08 12:00:00,2024,1,8,12,1704715200,kansas,3.341492206570138,7.098455736106701,97.18353165024249,9.429492107530185,0.0,0.11651229607009282,0.2615050756705929,2.9592873953489476
2024-01-08 18:00:00,2024,1,8,18,1704736800,kansas,-1.7301891291671883,6.882862819516557,96.56549126232046,0.84508525997388,13.681081209459856,0.313398274426615,0.26128460938833487,2.2775146593359836
2024-01-09 00:00:00,2024,1,9,0,1704758400,kansas,-12.717600556852492,7.165782907504847,96.848881221313,0.5096054138285004,0.0,0.1585608109714305,0.26291771631868166,1.943934669795565
2024-01-09 06:00:00,2024,1,9,6,1704780000,kansas,-1.0234335451691938,5.101088665707216,96.3404817337442,0.1730439712937697,0.0,0.13895037370727295,0.3012986496369158,1.764275261210505
2024-01-09 12:00:00,2024,1,9,12,1704801600,kansas,2.6346378506675125,8.47841114342965,96.84250054845862,9.618368137416724,0.0,0.1686935604601216,0.2964651390442098,3.251062924972007
2024-01-09 18:00:00,2024,1,9,18,1704823200,kansas,-1.7290746408909081,6.69690141054269,97.19378490435301,0.9428230717594335,0.0,0.1631302710559627,0.20837568851128063,1.6544189989219176
2024-01-10 00:00:00,2024,1,10,0,1704844800,kansas,-11.668657795568386,6.654649300499277,96.37715742652546,0.9494791058508115,0.0,0.1631756193206719,0.23266930522987406,1.8624728688788126
2024-01-10 06:00:00,2024,1,10,6,1704866400,kansas,-6.160696273209725,6.108432984696717,96.47750400318516,0.848494846578227,0.0,0.1518949866519526,0.24620635659561774,1.3958214247208407
2024-01-10 12:00:00,2024,1,10,12,1704888000,kansas,5.409500782762338,5.190900102394905,96.94300758471816,9.665512189112127,0.0,0.12318894568346028,0.20713362325988044,3.082573339468061
2024-01-10 18:00:00,2024,1,10,18,1704909600,kansas,-4.126923191302082,8.248549611416372,96.61646417497684,0.9633377250487575,0.0,0.1416962122491218,0.22420852165267263,1.6122414425930751
2024-01-11 00:00:00,2024,1,11,0,1704931200,kansas,-9.943598318948657,8.520018703608795,96.65184505059251,0.2318518229155223,0.0,0.1422419776378994,0.27276325677512075,1.983318331242479
